size threads sequential_time parallel_time builtin_time
940 16 0.000114 0.022793 0.000336
1000 2 0.000145 0.001356 0.000420
320 4 0.000036 0.003548 0.000116
1000 16 0.000111 0.023332 0.000334
220 16 0.000026 0.018125 0.000102
640 16 0.000070 0.020364 0.000215
400 16 0.000041 0.023964 0.000132
740 2 0.000097 0.000666 0.000281
420 32 0.000042 0.040953 0.000155
160 16 0.000015 0.021432 0.000066
200 16 0.000021 0.018376 0.000081
640 8 0.000072 0.009915 0.000214
880 2 0.000114 0.001530 0.000296
920 16 0.000110 0.018479 0.000315
80 2 0.000009 0.000372 0.000018
800 2 0.000096 0.001026 0.000291
620 32 0.000068 0.043638 0.000216
300 8 0.000033 0.010164 0.000122
620 16 0.000062 0.024005 0.000202
380 16 0.000039 0.019671 0.000119
980 4 0.000109 0.004342 0.000332
880 4 0.000112 0.002836 0.000308
60 32 0.000005 0.026844 0.000010
540 4 0.000060 0.003860 0.000187
580 32 0.000059 0.044919 0.000182
580 16 0.000065 0.025413 0.000183
680 16 0.000073 0.023899 0.000229
880 16 0.000104 0.023013 0.000299
800 4 0.000085 0.002747 0.000254
140 16 0.000015 0.017593 0.000077
280 16 0.000029 0.018384 0.000101
420 16 0.000042 0.022739 0.000143
740 4 0.000078 0.004130 0.000231
1000 4 0.000117 0.003471 0.000325
700 2 0.000093 0.000910 0.000260
500 8 0.000055 0.009930 0.000158
880 32 0.000102 0.035432 0.000296
460 2 0.000054 0.001053 0.000175
320 8 0.000033 0.011175 0.000109
980 8 0.000115 0.010067 0.000320
20 16 0.000003 0.009168 0.000003
520 2 0.000060 0.001237 0.000195
380 4 0.000042 0.003968 0.000137
180 4 0.000019 0.002672 0.000083
560 4 0.000067 0.003241 0.000204
240 4 0.000023 0.004199 0.000084
260 8 0.000029 0.009469 0.000106
540 16 0.000059 0.019069 0.000193
580 4 0.000069 0.003684 0.000203
980 2 0.000106 0.000580 0.000294
620 2 0.000084 0.001071 0.000216
300 4 0.000038 0.002075 0.000121
320 32 0.000034 0.037600 0.000123
840 8 0.000083 0.009785 0.000239
360 16 0.000037 0.023010 0.000116
660 4 0.000069 0.004436 0.000211
280 4 0.000030 0.003886 0.000098
580 2 0.000067 0.001229 0.000184
120 8 0.000012 0.008258 0.000027
840 16 0.000114 0.022908 0.000292
520 16 0.000044 0.021542 0.000144
20 32 0.000003 0.008222 0.000003
540 32 0.000057 0.032096 0.000183
520 8 0.000055 0.010536 0.000172
800 8 0.000096 0.010695 0.000265
620 8 0.000069 0.010527 0.000211
180 32 0.000018 0.032846 0.000089
920 8 0.000121 0.007082 0.000284
840 32 0.000097 0.040311 0.000260
340 8 0.000032 0.009842 0.000129
460 8 0.000050 0.008850 0.000160
100 32 0.000010 0.031564 0.000025
460 16 0.000046 0.023579 0.000156
560 32 0.000062 0.041886 0.000198
380 32 0.000041 0.042389 0.000130
160 8 0.000016 0.009186 0.000067
760 4 0.000088 0.003896 0.000251
360 2 0.000050 0.000558 0.000129
480 16 0.000060 0.018640 0.000180
240 2 0.000023 0.000898 0.000084
340 2 0.000047 0.001763 0.000134
840 2 0.000115 0.001188 0.000308
920 32 0.000101 0.047671 0.000291
600 16 0.000062 0.025903 0.000194
720 32 0.000078 0.031739 0.000239
320 16 0.000034 0.019202 0.000123
820 4 0.000095 0.002952 0.000257
900 32 0.000103 0.050989 0.000288
520 32 0.000055 0.040509 0.000174
120 4 0.000011 0.004015 0.000030
440 4 0.000051 0.004102 0.000175
380 2 0.000058 0.000949 0.000128
360 32 0.000041 0.031001 0.000135
160 2 0.000016 0.000715 0.000072
640 4 0.000076 0.003800 0.000228
800 16 0.000093 0.024336 0.000261
80 32 0.000008 0.025093 0.000016
500 4 0.000065 0.002872 0.000192
460 32 0.000053 0.037312 0.000173
860 8 0.000098 0.010461 0.000282
500 2 0.000053 0.000946 0.000161
700 16 0.000073 0.025054 0.000226
300 32 0.000035 0.040214 0.000127
600 2 0.000077 0.000605 0.000227
780 2 0.000102 0.000405 0.000301
820 16 0.000099 0.017051 0.000276
700 8 0.000068 0.010090 0.000197
60 2 0.000005 0.000754 0.000011
240 32 0.000025 0.031090 0.000097
660 32 0.000062 0.042831 0.000224
240 8 0.000018 0.007933 0.000068
720 8 0.000057 0.008212 0.000187
180 16 0.000017 0.019108 0.000079
280 2 0.000032 0.000649 0.000112
100 2 0.000012 0.000705 0.000024
680 32 0.000078 0.043731 0.000228
140 32 0.000014 0.031473 0.000089
960 2 0.000106 0.000815 0.000287
60 4 0.000006 0.003874 0.000012
320 2 0.000048 0.000929 0.000141
880 8 0.000134 0.009684 0.000304
460 4 0.000060 0.003911 0.000156
440 2 0.000058 0.000633 0.000188
860 4 0.000099 0.003799 0.000282
80 4 0.000008 0.003639 0.000017
720 2 0.000092 0.000654 0.000265
560 8 0.000058 0.008425 0.000183
220 8 0.000023 0.010448 0.000084
300 16 0.000032 0.020132 0.000116
120 16 0.000012 0.018848 0.000027
40 16 0.000004 0.010483 0.000008
300 2 0.000031 0.000709 0.000109
260 32 0.000031 0.037526 0.000108
580 8 0.000068 0.008119 0.000186
600 8 0.000062 0.009537 0.000194
100 4 0.000010 0.002101 0.000026
360 8 0.000040 0.010830 0.000135
40 8 0.000004 0.005626 0.000008
420 2 0.000047 0.000418 0.000137
520 4 0.000061 0.003954 0.000204
480 8 0.000055 0.010580 0.000169
680 4 0.000085 0.003089 0.000264
560 16 0.000067 0.019025 0.000190
80 8 0.000008 0.007247 0.000016
40 2 0.000004 0.001593 0.000011
600 4 0.000065 0.003936 0.000215
100 16 0.000010 0.015572 0.000022
420 8 0.000046 0.010772 0.000166
900 8 0.000105 0.011393 0.000312
160 4 0.000016 0.003514 0.000083
900 4 0.000105 0.004573 0.000324
660 2 0.000081 0.000925 0.000210
340 32 0.000034 0.042368 0.000130
940 32 0.000110 0.042663 0.000310
240 16 0.000024 0.019781 0.000084
960 4 0.000102 0.002941 0.000338
820 32 0.000100 0.026988 0.000300
780 4 0.000092 0.003897 0.000252
200 4 0.000020 0.004551 0.000082
760 2 0.000097 0.000881 0.000283
120 2 0.000012 0.000796 0.000024
920 4 0.000125 0.004225 0.000344
560 2 0.000072 0.000886 0.000234
400 2 0.000064 0.001199 0.000150
500 32 0.000076 0.040429 0.000187
940 2 0.000137 0.001138 0.000326
140 8 0.000014 0.009750 0.000072
840 4 0.000101 0.004599 0.000293
760 32 0.000086 0.038424 0.000236
760 8 0.000082 0.010012 0.000216
360 4 0.000036 0.003859 0.000127
900 2 0.000072 0.000453 0.000219
540 2 0.000077 0.000642 0.000222
440 16 0.000042 0.022125 0.000127
40 32 0.000004 0.013002 0.000008
1000 32 0.000120 0.045502 0.000339
520 4 0.000062 0.004115 0.000189
40 2 0.000003 0.000341 0.000008
780 32 0.000085 0.041476 0.000225
620 8 0.000067 0.009311 0.000196
800 16 0.000081 0.025138 0.000234
940 4 0.000109 0.004731 0.000302
700 8 0.000083 0.009865 0.000233
60 32 0.000005 0.025368 0.000011
400 8 0.000045 0.010051 0.000133
440 8 0.000050 0.010815 0.000160
600 2 0.000066 0.000411 0.000198
80 4 0.000008 0.003652 0.000018
780 2 0.000089 0.000789 0.000246
760 8 0.000085 0.009447 0.000238
420 32 0.000050 0.045123 0.000163
140 32 0.000015 0.027336 0.000073
140 8 0.000014 0.009411 0.000075
120 2 0.000030 0.001252 0.000035
140 2 0.000017 0.001491 0.000090
840 32 0.000089 0.046686 0.000268
300 16 0.000033 0.020861 0.000116
680 4 0.000075 0.003857 0.000238
520 16 0.000069 0.024841 0.000181
660 8 0.000086 0.011134 0.000197
320 32 0.000036 0.038736 0.000129
300 2 0.000031 0.000592 0.000110
160 16 0.000015 0.020017 0.000067
660 32 0.000075 0.042391 0.000224
60 8 0.000005 0.009278 0.000012
280 2 0.000028 0.000855 0.000109
360 16 0.000039 0.019395 0.000135
520 8 0.000060 0.010374 0.000184
900 16 0.000104 0.022165 0.000295
680 16 0.000076 0.025505 0.000215
920 32 0.000099 0.042657 0.000299
540 4 0.000061 0.002925 0.000201
60 2 0.000006 0.000538 0.000012
620 4 0.000077 0.002894 0.000222
280 16 0.000030 0.022482 0.000100
420 16 0.000041 0.023925 0.000143
900 4 0.000107 0.003532 0.000271
260 16 0.000026 0.022180 0.000107
200 16 0.000021 0.015805 0.000081
500 2 0.000063 0.001162 0.000159
680 8 0.000072 0.010055 0.000214
480 16 0.000049 0.019673 0.000162
860 2 0.000102 0.001034 0.000280
1000 16 0.000114 0.021731 0.000363
480 8 0.000061 0.010613 0.000167
120 4 0.000012 0.003192 0.000025
580 32 0.000060 0.043597 0.000199
80 8 0.000008 0.008294 0.000018
1000 8 0.000116 0.008193 0.000335
480 2 0.000051 0.000537 0.000152
600 16 0.000068 0.022001 0.000212
440 32 0.000051 0.035914 0.000165
240 2 0.000025 0.001190 0.000106
440 16 0.000043 0.021688 0.000140
500 16 0.000054 0.022894 0.000178
580 8 0.000066 0.009405 0.000205
620 16 0.000065 0.023766 0.000205
980 8 0.000114 0.009685 0.000326
80 16 0.000008 0.014814 0.000017
720 2 0.000087 0.000836 0.000265
260 2 0.000027 0.001434 0.000134
120 32 0.000012 0.029832 0.000027
200 2 0.000024 0.001031 0.000109
100 4 0.000010 0.002423 0.000025
120 8 0.000013 0.008285 0.000026
400 16 0.000041 0.016149 0.000131
980 32 0.000127 0.051224 0.000333
780 4 0.000092 0.003394 0.000243
200 32 0.000021 0.028377 0.000085
540 8 0.000060 0.009009 0.000189
240 16 0.000024 0.018986 0.000085
40 8 0.000004 0.007191 0.000008
960 2 0.000115 0.000903 0.000323
920 16 0.000099 0.023325 0.000288
340 4 0.000041 0.004662 0.000138
640 4 0.000084 0.004059 0.000243
760 4 0.000085 0.004027 0.000242
880 8 0.000107 0.010476 0.000287
720 4 0.000084 0.004178 0.000248
120 16 0.000012 0.019179 0.000026
280 8 0.000031 0.009997 0.000101
700 2 0.000090 0.001141 0.000230
400 4 0.000045 0.003412 0.000131
900 8 0.000101 0.009527 0.000305
80 32 0.000007 0.025926 0.000016
700 32 0.000079 0.036354 0.000241
500 32 0.000074 0.049221 0.000172
780 8 0.000092 0.009361 0.000252
800 8 0.000096 0.010863 0.000254
180 2 0.000017 0.000494 0.000095
520 32 0.000058 0.044011 0.000192
740 16 0.000084 0.019951 0.000260
840 4 0.000106 0.003045 0.000273
820 2 0.000114 0.000833 0.000265
300 4 0.000032 0.004207 0.000113
460 8 0.000049 0.010079 0.000159
940 16 0.000092 0.022763 0.000271
700 4 0.000086 0.004736 0.000237
320 2 0.000041 0.000593 0.000118
720 32 0.000079 0.038359 0.000225
860 4 0.000092 0.002443 0.000265
980 2 0.000119 0.001091 0.000407
320 4 0.000034 0.004467 0.000116
100 8 0.000010 0.008706 0.000026
420 2 0.000037 0.000325 0.000117
340 2 0.000041 0.000338 0.000118
660 16 0.000065 0.022979 0.000197
880 4 0.000093 0.003682 0.000260
520 2 0.000049 0.000749 0.000179
560 4 0.000060 0.003011 0.000193
380 16 0.000040 0.019151 0.000127
400 32 0.000046 0.041198 0.000133
580 4 0.000064 0.003259 0.000182
660 2 0.000078 0.000585 0.000225
480 4 0.000052 0.003448 0.000168
640 16 0.000071 0.021342 0.000215
720 8 0.000088 0.009558 0.000252
20 32 0.000002 0.012298 0.000003
340 32 0.000046 0.043942 0.000132
980 16 0.000114 0.022783 0.000321
260 32 0.000023 0.034234 0.000110
580 16 0.000068 0.020753 0.000182
500 8 0.000062 0.008724 0.000203
540 32 0.000058 0.038418 0.000189
20 4 0.000003 0.002896 0.000003
60 4 0.000006 0.003475 0.000012
900 32 0.000099 0.048512 0.000328
820 4 0.000098 0.002578 0.000263
360 4 0.000039 0.003234 0.000127
300 32 0.000032 0.032066 0.000125
560 2 0.000057 0.000345 0.000169
920 2 0.000108 0.001038 0.000300
220 16 0.000023 0.017816 0.000081
280 32 0.000028 0.032953 0.000109
100 16 0.000009 0.023253 0.000020
400 2 0.000063 0.001161 0.000141
860 8 0.000102 0.008975 0.000301
460 4 0.000052 0.002789 0.000175
160 8 0.000016 0.010955 0.000073
480 32 0.000052 0.040516 0.000170
600 8 0.000058 0.009478 0.000182
160 32 0.000016 0.031004 0.000071
260 8 0.000027 0.006806 0.000118
440 2 0.000057 0.001444 0.000150
980 4 0.000120 0.003266 0.000339
860 16 0.000087 0.021992 0.000252
840 8 0.000088 0.009917 0.000254
260 4 0.000027 0.003483 0.000104
20 8 0.000003 0.006128 0.000003
640 8 0.000070 0.010219 0.000214
560 8 0.000057 0.009656 0.000190
240 32 0.000029 0.029145 0.000102
40 16 0.000004 0.010281 0.000009
320 16 0.000034 0.021180 0.000122
680 32 0.000074 0.038401 0.000216
220 32 0.000023 0.038350 0.000086
560 32 0.000053 0.038149 0.000172
740 32 0.000076 0.044856 0.000237
640 32 0.000071 0.038366 0.000224
540 2 0.000070 0.000627 0.000190
600 4 0.000086 0.004032 0.000221
160 2 0.000025 0.000684 0.000075
1000 4 0.000102 0.002736 0.000326
20 16 0.000002 0.007665 0.000003
740 2 0.000083 0.000668 0.000251
820 16 0.000100 0.016384 0.000253
360 2 0.000045 0.001197 0.000126
600 32 0.000067 0.050891 0.000209
160 4 0.000017 0.004378 0.000076
500 4 0.000051 0.003354 0.000143
1000 2 0.000128 0.000764 0.000338
180 32 0.000018 0.034421 0.000091
760 32 0.000086 0.036128 0.000223
560 16 0.000060 0.017328 0.000191
140 16 0.000014 0.021722 0.000077
240 4 0.000038 0.004022 0.000095
300 8 0.000031 0.009447 0.000109
220 4 0.000023 0.003527 0.000087
720 16 0.000078 0.023029 0.000238
800 2 0.000097 0.001306 0.000291
880 32 0.000105 0.049454 0.000288
960 32 0.000112 0.034108 0.000324
940 8 0.000109 0.012509 0.000307
340 8 0.000033 0.011162 0.000122
620 2 0.000092 0.000726 0.000204
760 16 0.000087 0.022750 0.000236
380 4 0.000039 0.003146 0.000121
380 2 0.000046 0.000838 0.000120
360 8 0.000037 0.009184 0.000125
740 8 0.000073 0.011111 0.000232
620 32 0.000067 0.041610 0.000211
940 32 0.000107 0.048866 0.000317
920 4 0.000103 0.003253 0.000316
840 16 0.000105 0.023013 0.000251
760 2 0.000075 0.000696 0.000214
920 8 0.000098 0.010348 0.000285
360 32 0.000036 0.045720 0.000105
860 32 0.000090 0.041395 0.000275
100 32 0.000010 0.035683 0.000033
320 8 0.000035 0.009671 0.000123
40 4 0.000004 0.002786 0.000008
960 4 0.000114 0.003114 0.000308
140 4 0.000015 0.004057 0.000074
820 32 0.000106 0.031648 0.000256
800 4 0.000097 0.004164 0.000268
60 16 0.000006 0.015089 0.000013
460 16 0.000046 0.022836 0.000152
20 2 0.000003 0.001148 0.000004
200 8 0.000020 0.009989 0.000081
840 2 0.000106 0.000814 0.000311
700 16 0.000078 0.025486 0.000204
900 2 0.000119 0.000738 0.000299
540 16 0.000056 0.022545 0.000174
40 32 0.000004 0.015364 0.000008
780 16 0.000097 0.021239 0.000280
740 4 0.000094 0.002908 0.000265
660 4 0.000082 0.004023 0.000236
180 16 0.000023 0.020079 0.000101
200 4 0.000024 0.003813 0.000092
380 32 0.000040 0.034585 0.000123
420 8 0.000045 0.011476 0.000147
340 16 0.000035 0.020880 0.000121
800 32 0.000095 0.047861 0.000269
380 8 0.000041 0.010672 0.000131
940 2 0.000110 0.000574 0.000300
580 2 0.000084 0.000995 0.000166
240 8 0.000027 0.008996 0.000089
1000 32 0.000125 0.043638 0.000336
680 2 0.000102 0.001170 0.000241
880 2 0.000109 0.001071 0.000308
960 8 0.000118 0.010405 0.000323
460 2 0.000053 0.001220 0.000158
180 4 0.000017 0.002349 0.000078
960 16 0.000101 0.022155 0.000273
100 2 0.000010 0.000649 0.000021
440 4 0.000052 0.003281 0.000190
280 4 0.000031 0.004400 0.000108
220 2 0.000023 0.000597 0.000085
880 16 0.000098 0.023098 0.000269
220 8 0.000022 0.008670 0.000086
80 2 0.000010 0.001290 0.000021
180 8 0.000018 0.011443 0.000089
640 2 0.000090 0.000554 0.000200
820 8 0.000098 0.009377 0.000289
420 4 0.000042 0.003163 0.000137
460 32 0.000050 0.045159 0.000165
600 8 0.000066 0.010965 0.000203
120 4 0.000015 0.003809 0.000027
1000 16 0.000116 0.025724 0.000329
220 32 0.000022 0.034432 0.000084
220 4 0.000024 0.003411 0.000085
760 4 0.000104 0.004014 0.000259
940 8 0.000124 0.010176 0.000290
800 16 0.000091 0.023107 0.000246
700 32 0.000081 0.045025 0.000242
240 16 0.000025 0.020645 0.000094
900 4 0.000099 0.003521 0.000270
180 8 0.000018 0.010244 0.000078
840 32 0.000107 0.042333 0.000261
720 4 0.000080 0.003090 0.000241
260 16 0.000027 0.019046 0.000102
80 16 0.000008 0.016596 0.000017
140 2 0.000017 0.001285 0.000089
320 8 0.000034 0.010596 0.000119
540 4 0.000056 0.003771 0.000184
40 2 0.000003 0.000578 0.000007
340 4 0.000030 0.003335 0.000128
860 32 0.000102 0.041721 0.000303
80 4 0.000009 0.003813 0.000019
20 32 0.000002 0.011521 0.000004
560 8 0.000061 0.009184 0.000192
880 32 0.000099 0.047870 0.000314
980 8 0.000114 0.010489 0.000320
380 2 0.000048 0.000791 0.000130
820 4 0.000097 0.003420 0.000263
680 8 0.000079 0.010882 0.000241
20 2 0.000003 0.001192 0.000003
820 8 0.000095 0.009675 0.000258
880 16 0.000107 0.021632 0.000290
740 4 0.000079 0.003449 0.000242
800 2 0.000086 0.000926 0.000249
540 2 0.000064 0.000951 0.000185
200 8 0.000020 0.009832 0.000077
780 16 0.000089 0.019734 0.000253
420 32 0.000042 0.046319 0.000145
440 16 0.000045 0.023920 0.000139
820 2 0.000114 0.001174 0.000282
320 4 0.000035 0.003485 0.000115
780 2 0.000095 0.000786 0.000263
40 32 0.000004 0.016773 0.000008
80 2 0.000008 0.000548 0.000017
460 8 0.000056 0.008575 0.000181
900 16 0.000107 0.021572 0.000288
140 4 0.000013 0.003317 0.000067
640 4 0.000082 0.004892 0.000214
840 8 0.000110 0.010364 0.000267
520 16 0.000053 0.023369 0.000168
940 4 0.000113 0.002828 0.000308
960 16 0.000109 0.022395 0.000305
660 32 0.000074 0.051189 0.000221
400 4 0.000046 0.004473 0.000136
600 16 0.000068 0.021726 0.000206
400 32 0.000043 0.036431 0.000128
280 2 0.000040 0.001364 0.000123
960 4 0.000115 0.004023 0.000354
600 2 0.000072 0.001316 0.000237
780 32 0.000097 0.046398 0.000284
940 2 0.000110 0.000454 0.000279
500 8 0.000057 0.009391 0.000165
1000 32 0.000114 0.045964 0.000311
680 4 0.000075 0.002270 0.000227
140 16 0.000014 0.017915 0.000071
60 8 0.000005 0.008422 0.000012
380 4 0.000048 0.004563 0.000129
560 16 0.000053 0.019353 0.000175
840 4 0.000095 0.003348 0.000272
500 32 0.000053 0.042205 0.000179
400 8 0.000042 0.009323 0.000147
660 4 0.000086 0.003437 0.000233
60 2 0.000006 0.000589 0.000014
200 16 0.000020 0.022440 0.000080
920 2 0.000103 0.001385 0.000304
340 8 0.000038 0.009979 0.000124
480 4 0.000053 0.002857 0.000173
620 8 0.000069 0.009632 0.000198
760 32 0.000084 0.039465 0.000240
580 8 0.000061 0.009671 0.000183
800 8 0.000084 0.011214 0.000242
360 16 0.000036 0.024736 0.000136
900 32 0.000106 0.048458 0.000279
20 4 0.000003 0.002646 0.000003
420 4 0.000044 0.004115 0.000136
860 2 0.000122 0.001010 0.000334
180 2 0.000020 0.000969 0.000104
720 2 0.000114 0.000996 0.000277
940 32 0.000123 0.043924 0.000341
660 2 0.000067 0.001425 0.000187
700 2 0.000088 0.001158 0.000189
1000 8 0.000127 0.007536 0.000351
660 16 0.000080 0.024679 0.000237
300 16 0.000030 0.020312 0.000113
40 16 0.000004 0.012747 0.000009
960 2 0.000129 0.000776 0.000321
40 4 0.000004 0.003018 0.000008
680 2 0.000080 0.001200 0.000211
60 32 0.000005 0.030695 0.000012
840 16 0.000094 0.024975 0.000261
940 16 0.000112 0.026131 0.000316
980 16 0.000108 0.024149 0.000305
160 16 0.000016 0.017013 0.000067
900 8 0.000109 0.008307 0.000280
960 32 0.000118 0.043485 0.000317
440 8 0.000051 0.010397 0.000152
40 8 0.000005 0.006853 0.000011
660 8 0.000068 0.011187 0.000208
240 4 0.000024 0.003622 0.000091
680 16 0.000074 0.018535 0.000216
980 32 0.000106 0.042789 0.000300
220 2 0.000026 0.000765 0.000094
560 4 0.000058 0.003109 0.000185
180 32 0.000017 0.035838 0.000082
360 32 0.000040 0.032542 0.000129
100 8 0.000010 0.010922 0.000023
740 8 0.000097 0.009324 0.000228
620 4 0.000089 0.003159 0.000204
920 16 0.000099 0.023125 0.000286
720 8 0.000082 0.009950 0.000223
400 16 0.000040 0.017525 0.000127
120 16 0.000012 0.018153 0.000028
100 2 0.000009 0.000354 0.000019
800 32 0.000087 0.042909 0.000240
980 2 0.000131 0.000749 0.000341
300 8 0.000033 0.009816 0.000116
480 2 0.000060 0.000870 0.000163
140 32 0.000015 0.031416 0.000076
900 2 0.000103 0.001167 0.000294
640 16 0.000071 0.024108 0.000215
280 32 0.000032 0.038469 0.000115
300 4 0.000032 0.004046 0.000114
160 4 0.000017 0.003626 0.000075
160 2 0.000015 0.000724 0.000091
20 16 0.000002 0.007196 0.000003
520 8 0.000065 0.008078 0.000198
100 16 0.000010 0.014392 0.000022
220 16 0.000023 0.018694 0.000089
300 2 0.000038 0.000671 0.000118
160 8 0.000016 0.009698 0.000068
260 4 0.000026 0.003630 0.000118
640 2 0.000071 0.000980 0.000213
260 8 0.000029 0.008019 0.000104
460 4 0.000053 0.003424 0.000167
460 16 0.000051 0.021525 0.000163
920 8 0.000112 0.011191 0.000310
200 4 0.000022 0.004196 0.000084
420 16 0.000059 0.023366 0.000151
620 16 0.000074 0.025572 0.000222
880 8 0.000101 0.009951 0.000272
820 16 0.000098 0.013686 0.000271
280 4 0.000032 0.003628 0.000112
460 2 0.000069 0.000906 0.000182
500 16 0.000055 0.023820 0.000171
600 4 0.000068 0.003386 0.000209
320 2 0.000037 0.000392 0.000117
80 32 0.000008 0.020142 0.000017
740 32 0.000091 0.043302 0.000233
340 2 0.000033 0.000499 0.000118
500 2 0.000062 0.001133 0.000178
580 2 0.000062 0.000770 0.000181
640 8 0.000077 0.010410 0.000229
720 16 0.000073 0.019033 0.000227
420 8 0.000042 0.010335 0.000139
60 4 0.000005 0.002876 0.000012
300 32 0.000029 0.035314 0.000116
240 8 0.000027 0.008510 0.000093
180 16 0.000019 0.021058 0.000091
280 16 0.000029 0.019251 0.000100
480 8 0.000049 0.008581 0.000161
340 16 0.000036 0.025123 0.000123
560 2 0.000078 0.000659 0.000205
200 2 0.000023 0.000939 0.000111
340 32 0.000035 0.040857 0.000141
580 16 0.000060 0.023407 0.000189
360 8 0.000038 0.007823 0.000142
620 32 0.000066 0.043867 0.000207
380 16 0.000036 0.019355 0.000126
280 8 0.000029 0.011168 0.000100
860 8 0.000103 0.010366 0.000305
180 4 0.000020 0.003152 0.000093
520 2 0.000065 0.000893 0.000199
1000 2 0.000135 0.000881 0.000388
380 8 0.000045 0.009367 0.000131
540 16 0.000061 0.020380 0.000188
220 8 0.000023 0.009496 0.000083
20 8 0.000004 0.006755 0.000003
260 32 0.000032 0.034235 0.000107
860 4 0.000095 0.003803 0.000283
600 32 0.000069 0.041301 0.000224
240 2 0.000030 0.000867 0.000097
320 32 0.000033 0.044704 0.000131
520 4 0.000056 0.003468 0.000171
540 32 0.000058 0.043399 0.000173
100 4 0.000010 0.003212 0.000024
680 32 0.000077 0.048820 0.000229
840 2 0.000104 0.001032 0.000295
200 32 0.000021 0.034034 0.000084
120 8 0.000012 0.007824 0.000029
360 2 0.000039 0.000829 0.000131
520 32 0.000062 0.048219 0.000182
980 4 0.000115 0.003371 0.000343
440 32 0.000048 0.038288 0.000151
920 4 0.000114 0.003794 0.000332
160 32 0.000016 0.034348 0.000093
800 4 0.000092 0.004037 0.000277
320 16 0.000032 0.022057 0.000117
120 32 0.000012 0.026983 0.000026
400 2 0.000040 0.000705 0.000144
760 16 0.000087 0.022690 0.000235
440 4 0.000052 0.003053 0.000175
420 2 0.000063 0.000891 0.000146
80 8 0.000008 0.007495 0.000017
120 2 0.000017 0.001289 0.000039
580 4 0.000071 0.003530 0.000190
60 16 0.000007 0.019730 0.000012
700 16 0.000077 0.023158 0.000216
380 32 0.000046 0.040040 0.000141
700 4 0.000082 0.004094 0.000229
820 32 0.000093 0.033454 0.000259
100 32 0.000010 0.031451 0.000022
240 32 0.000022 0.040254 0.000088
460 32 0.000050 0.040011 0.000166
480 16 0.000048 0.020516 0.000171
500 4 0.000056 0.004315 0.000161
1000 4 0.000115 0.004552 0.000322
580 32 0.000065 0.047334 0.000184
920 32 0.000101 0.046118 0.000292
780 4 0.000093 0.003404 0.000251
780 8 0.000087 0.009538 0.000238
880 4 0.000101 0.003686 0.000283
140 8 0.000013 0.010633 0.000075
540 8 0.000060 0.010249 0.000182
440 2 0.000056 0.000963 0.000150
560 32 0.000061 0.033579 0.000192
740 16 0.000085 0.025715 0.000235
960 8 0.000108 0.010076 0.000304
720 32 0.000082 0.037898 0.000239
260 2 0.000029 0.001044 0.000105
360 4 0.000033 0.002662 0.000116
620 2 0.000074 0.001268 0.000218
760 2 0.000093 0.001363 0.000241
760 8 0.000092 0.009183 0.000247
740 2 0.000085 0.000593 0.000257
640 32 0.000067 0.040811 0.000203
860 16 0.000095 0.022904 0.000270
700 8 0.000080 0.009226 0.000222
880 2 0.000116 0.001373 0.000337
480 32 0.000053 0.032149 0.000190
980 2 0.000113 0.000579 0.000311
140 32 0.000014 0.033465 0.000081
60 4 0.000005 0.001548 0.000011
120 4 0.000013 0.003568 0.000025
60 8 0.000005 0.008492 0.000012
360 32 0.000039 0.036991 0.000140
80 4 0.000009 0.003900 0.000018
80 2 0.000011 0.000969 0.000022
800 4 0.000090 0.003696 0.000258
820 4 0.000093 0.003464 0.000258
300 2 0.000039 0.000489 0.000109
980 4 0.000113 0.002850 0.000318
640 16 0.000071 0.023255 0.000218
340 2 0.000035 0.000602 0.000120
660 2 0.000088 0.000907 0.000228
200 16 0.000021 0.021814 0.000080
160 4 0.000022 0.003879 0.000067
460 16 0.000049 0.023873 0.000165
520 16 0.000055 0.022436 0.000175
480 2 0.000061 0.000925 0.000188
140 16 0.000014 0.019539 0.000075
540 32 0.000057 0.038230 0.000183
540 16 0.000059 0.022306 0.000211
980 8 0.000120 0.010531 0.000322
880 8 0.000101 0.010279 0.000287
680 16 0.000074 0.025484 0.000227
420 8 0.000048 0.009825 0.000174
220 4 0.000022 0.004496 0.000089
960 16 0.000094 0.022778 0.000319
780 8 0.000090 0.008584 0.000261
480 16 0.000053 0.019291 0.000172
40 32 0.000003 0.013400 0.000008
620 16 0.000062 0.023949 0.000206
940 2 0.000138 0.001309 0.000347
740 8 0.000091 0.011241 0.000239
1000 4 0.000124 0.004327 0.000360
720 32 0.000068 0.035461 0.000202
620 2 0.000079 0.001417 0.000217
740 4 0.000088 0.004121 0.000260
560 8 0.000057 0.009185 0.000201
20 32 0.000003 0.010996 0.000004
500 8 0.000056 0.010798 0.000162
920 32 0.000109 0.040752 0.000311
760 32 0.000087 0.043041 0.000238
280 2 0.000032 0.000516 0.000106
820 32 0.000097 0.030117 0.000279
400 2 0.000063 0.001335 0.000132
540 4 0.000063 0.004360 0.000200
940 4 0.000117 0.003620 0.000325
1000 32 0.000110 0.040938 0.000342
80 8 0.000009 0.010082 0.000018
940 16 0.000103 0.024384 0.000284
20 8 0.000003 0.006504 0.000004
680 32 0.000075 0.047206 0.000226
900 16 0.000102 0.022356 0.000293
500 32 0.000055 0.033412 0.000162
820 8 0.000099 0.006912 0.000256
880 4 0.000110 0.003566 0.000302
740 2 0.000083 0.001146 0.000262
